time,tas,tasmin,tasmax,huss,sfcWind,prtot
1977-08-06,295.4455261230469,288.69287109375,302.81988525390625,0.01077160146087408,1.7827719449996948,8.913610145100392e-06
1977-08-07,295.4721984863281,289.4210205078125,302.5413818359375,0.011292515322566032,2.022315740585327,1.459576469642343e-05
1977-08-08,294.7552795410156,289.27215576171875,301.42236328125,0.011383827775716782,1.382699728012085,1.5642908692825586e-05
1977-08-09,294.7958984375,288.6676025390625,301.4613037109375,0.010734916664659977,2.073805093765259,8.196062481147237e-06
1977-08-10,294.03271484375,287.47576904296875,300.8328857421875,0.01025199145078659,2.58565616607666,1.249496745003853e-05
1977-08-11,294.5750732421875,288.848876953125,300.90643310546875,0.008799133822321892,3.0427823066711426,1.2948334187967703e-05
1977-08-12,295.12164306640625,287.8465576171875,302.50701904296875,0.005840934347361326,2.5215938091278076,2.0802851850021398e-06
1977-08-13,294.49761962890625,286.99072265625,302.05413818359375,0.00696922279894352,2.0740864276885986,3.9120282053772826e-06
1977-08-14,294.6768493652344,287.7616271972656,301.58843994140625,0.009344665333628654,1.6537119150161743,2.1925692635704763e-05
1977-08-15,295.81488037109375,288.70074462890625,303.185546875,0.006733395624905825,2.354867935180664,1.1855980801556143e-06
1977-08-16,295.87799072265625,287.8841857910156,303.29913330078125,0.0058378735557198524,3.6804018020629883,4.942461551138422e-09
1977-08-17,294.19659423828125,286.93096923828125,300.8880310058594,0.006981068290770054,4.0978474617004395,4.362966024018533e-07
1977-08-18,294.619140625,287.4656677246094,302.0533142089844,0.007638598792254925,2.519629955291748,9.364000419509466e-08
1977-08-19,294.3147277832031,287.42236328125,301.5042724609375,0.009763730689883232,1.9560625553131104,1.657488610362634e-05
1977-08-20,296.13946533203125,289.47747802734375,303.1984558105469,0.01003170944750309,3.2064719200134277,5.134364982950501e-06
1977-08-21,295.614013671875,290.5289001464844,302.1510009765625,0.009579814970493317,6.3618388175964355,1.0951680451398715e-06
1977-08-22,291.57635498046875,287.6272277832031,296.7569580078125,0.010514283552765846,3.6892507076263428,0.00015151960542425513
1977-08-23,288.4349670410156,284.0250244140625,293.236328125,0.007206542417407036,5.24848747253418,2.9021291993558407e-05
1977-08-24,288.2730407714844,283.21575927734375,293.006591796875,0.007864931598305702,5.180486679077148,2.5016510335262865e-05
1977-08-25,288.80816650390625,283.9250183105469,294.2911071777344,0.00845272745937109,5.5239057540893555,2.9343191272346303e-05
1977-08-26,287.2113037109375,282.8612060546875,292.2014465332031,0.006249789148569107,5.973078727722168,1.5269368304871023e-05
1977-08-27,287.6549987792969,281.45855712890625,293.6740417480469,0.006764384917914867,4.182168960571289,1.9650462945719482e-06
